SiteCode,sdatetime,sdate,Year,Month,DOY,Sample_ID,Sample_Qualifier,Enterococci,Reporting_Limit,Lab_Qualifier,Bacteria,Bacteria_Flag,Rain24,Rain48,Salinity,Air_Temp,Water_Temp,Weather,Past24HR_Weather,Past48HR_Weather,Tide_Stage,Water_Surface,Current
EEB-01,2013-09-06T09:20:00Z,2013-09-06,2013,9,249,EEB-01 9/06/2013,NA,10,NA,NA,10,NA,NA,1.6,30,17.3,16.9,CLEAR,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2014-05-28T07:50:00Z,2014-05-28,2014,5,148,EEB-01 5/28/2014,NA,86,NA,NA,86,NA,NA,0.51,23,9.4,10.3,RAIN,NA,HEAVY RAIN,NA,ROUGH,NA
EEB-01,2014-05-30T08:10:00Z,2014-05-30,2014,5,150,EEB-01 5/30/2014,NA,20,NA,NA,20,NA,NA,0,21,12.3,11.6,PARTLY CLOUDY,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-06-11T08:10:00Z,2014-06-11,2014,6,162,EEB-01 6/11/2014,NA,NA,10,U,10,TRUE,NA,0,31,17.2,12.1,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-06-13T08:10:00Z,2014-06-13,2014,6,164,EEB-01 6/13/2014,NA,20,NA,NA,20,NA,NA,1,23,13.3,13.1,OVERCAST,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2014-06-16T09:10:00Z,2014-06-16,2014,6,167,EEB-01 6/16/2014,NA,10,NA,NA,10,NA,NA,0,22,19.5,14.8,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-06-18T08:20:00Z,2014-06-18,2014,6,169,EEB-01 6/18/2014,NA,NA,10,U,10,TRUE,NA,0.02,30,25.8,13.5,PARTLY CLOUDY,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2014-06-02T08:50:00Z,2014-06-02,2014,6,153,EEB-01 6/2/2014,NA,NA,10,U,10,TRUE,NA,0,22,14.8,12.9,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-06-20T08:45:00Z,2014-06-20,2014,6,171,EEB-01 6/20/2014,NA,NA,10,U,10,TRUE,NA,0,30,20.2,13.1,CLEAR,NA,NO RAIN,NA,ROUGH,NA
EEB-01,2014-06-23T10:00:00Z,2014-06-23,2014,6,174,EEB-01 6/23/2014,NA,NA,10,U,10,TRUE,NA,0,30.1,19.7,14.1,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-06-25T08:00:00Z,2014-06-25,2014,6,176,EEB-01 6/25/2014,NA,NA,10,U,10,TRUE,NA,0,33,20.7,12.6,OVERCAST,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-06-26T10:05:00Z,2014-06-26,2014,6,177,EEB-01 6/26/2014,NA,40,NA,NA,40,NA,NA,1.5,26,19.2,14.5,OVERCAST,NA,HEAVY RAIN,NA,ROUGH,NA
EEB-01,2014-06-27T08:30:00Z,2014-06-27,2014,6,178,EEB-01 6/27/2014,NA,60,NA,NA,60,NA,NA,1.6,25,19.3,15.2,CLEAR,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2014-06-30T10:34:00Z,2014-06-30,2014,6,181,EEB-01 6/30/2014,NA,NA,10,U,10,TRUE,NA,0,28,22,15,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-06-04T09:30:00Z,2014-06-04,2014,6,155,EEB-01 6/4/2014,NA,10,NA,NA,10,NA,NA,0,27,13.6,12.8,OVERCAST,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-06-06T08:00:00Z,2014-06-06,2014,6,157,EEB-01 6/6/2014,NA,NA,10,U,10,TRUE,NA,0.16,28,18.3,11.6,PARTLY CLOUDY,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2014-06-09T09:45:00Z,2014-06-09,2014,6,160,EEB-01 6/9/2014,NA,10,NA,NA,10,NA,NA,0,29,21.2,13.7,PARTLY CLOUDY,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-07-11T09:05:00Z,2014-07-11,2014,7,192,EEB-01 7/11/2014,NA,10,NA,NA,10,NA,NA,0.03,30,18.5,13.6,PARTLY CLOUDY,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2014-07-14T10:56:00Z,2014-07-14,2014,7,195,EEB-01 7/14/2014,NA,10,NA,NA,10,NA,NA,0.07,31,22.9,13.2,PARTLY CLOUDY,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2014-07-16T08:15:00Z,2014-07-16,2014,7,197,EEB-01 7/16/2014,NA,285,NA,NA,285,NA,NA,0.9,32,19.6,13.4,OVERCAST,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2014-07-18T08:25:00Z,2014-07-18,2014,7,199,EEB-01 7/18/2014,NA,10,NA,NA,10,NA,NA,1,31,21,14,OVERCAST,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2014-07-02T09:40:00Z,2014-07-02,2014,7,183,EEB-01 7/2/2014,NA,NA,10,U,10,TRUE,NA,0,22,25.1,18.5,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-07-21T08:15:00Z,2014-07-21,2014,7,202,EEB-01 7/21/2014,NA,NA,10,U,10,TRUE,NA,0,29,18.1,14.1,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-07-23T08:30:00Z,2014-07-23,2014,7,204,EEB-01 7/23/2014,NA,10,NA,NA,10,NA,NA,0,30,27.5,15.3,OVERCAST,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-07-25T08:30:00Z,2014-07-25,2014,7,206,EEB-01 7/25/2014,NA,NA,10,U,10,TRUE,NA,1,30,20.3,15.3,CLEAR,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2014-07-30T08:30:00Z,2014-07-30,2014,7,211,EEB-01 7/30/2014,NA,370,NA,NA,370,NA,NA,0.9,22,16.7,16.8,PARTLY CLOUDY,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2014-07-31T10:45:00Z,2014-07-31,2014,7,212,EEB-01 7/31/2014,NA,31,NA,NA,31,NA,NA,0.01,20,17.8,18.4,OVERCAST,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2014-07-07T08:10:00Z,2014-07-07,2014,7,188,EEB-01 7/7/2014,NA,NA,10,U,10,TRUE,NA,0,31,24.1,12.3,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-07-09T09:20:00Z,2014-07-09,2014,7,190,EEB-01 7/9/2014,NA,NA,10,U,10,TRUE,NA,0.06,31,26,11.9,CLEAR,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2014-08-01T08:30:00Z,2014-08-01,2014,8,213,EEB-01 8/1/2014,NA,20,NA,NA,20,NA,NA,0.01,27,18.9,16.5,OVERCAST,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2014-08-11T11:15:00Z,2014-08-11,2014,8,223,EEB-01 8/11/2014,NA,NA,10,U,10,TRUE,NA,0.1,31,22.1,14.4,CLEAR,NA,LIGHT RAIN,NA,NA,NA
EEB-01,2014-08-13T08:35:00Z,2014-08-13,2014,8,225,EEB-01 8/13/2014,NA,62,NA,NA,62,NA,NA,0.01,23,19,17.7,RAIN,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2014-08-14T12:40:00Z,2014-08-14,2014,8,226,EEB-01 8/14/2014,NA,340,NA,NA,340,NA,NA,6.43,28,22.7,16.5,PARTLY CLOUDY,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2014-08-15T08:50:00Z,2014-08-15,2014,8,227,EEB-01 8/15/2014,NA,2140,NA,NA,2140,NA,NA,6,20,15.7,16.5,PARTLY CLOUDY,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2014-08-18T09:45:00Z,2014-08-18,2014,8,230,EEB-01 8/18/2014,NA,41,NA,NA,41,NA,NA,0.02,30,21.2,15.5,PARTLY CLOUDY,NA,LIGHT RAIN,NA,ROUGH,NA
EEB-01,2014-08-20T11:00:00Z,2014-08-20,2014,8,232,EEB-01 8/20/2014,NA,NA,10,U,10,TRUE,NA,0,14,19.5,18.7,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-08-22T08:50:00Z,2014-08-22,2014,8,234,EEB-01 8/22/2014,NA,10,NA,NA,10,NA,NA,0,22,17.5,17.1,PARTLY CLOUDY,NA,NO RAIN,NA,NA,NA
EEB-01,2014-08-25T09:40:00Z,2014-08-25,2014,8,237,EEB-01 8/25/2014,NA,NA,10,U,10,TRUE,NA,0,29,24.1,16.3,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-08-27T12:10:00Z,2014-08-27,2014,8,239,EEB-01 8/27/2014,NA,NA,10,U,10,TRUE,NA,0,31,27,15.7,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-08-29T08:40:00Z,2014-08-29,2014,8,241,EEB-01 8/29/2014,NA,10,NA,NA,10,NA,NA,1,24,16.3,17.5,CLEAR,NA,HEAVY RAIN,NA,ROUGH,NA
EEB-01,2014-08-04T08:40:00Z,2014-08-04,2014,8,216,EEB-01 8/4/2014,NA,20,NA,NA,20,NA,NA,0,25,18,16.2,OVERCAST,NA,NO RAIN,NA,CALM,NA
EEB-01,2014-08-06T09:52:00Z,2014-08-06,2014,8,218,EEB-01 8/6/2014,NA,NA,10,U,10,TRUE,NA,0.02,27,22.5,17.4,OVERCAST,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2014-08-08T08:20:00Z,2014-08-08,2014,8,220,EEB-01 8/8/2014,NA,NA,10,U,10,TRUE,NA,0.64,15.6,21.9,28,CLEAR,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2015-06-01T08:15:00Z,2015-06-01,2015,6,152,EEB-01 6/1/2015,NOT APPLICABLE,160,10,NA,160,NA,NA,1.5,29,9.5,11.5,RAIN,NA,HEAVY RAIN,NA,ROUGH,NA
EEB-01,2015-06-10T08:35:00Z,2015-06-10,2015,6,161,EEB-01 6/10/2015,NOT APPLICABLE,10,10,NA,10,NA,NA,0,30,21,11.5,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2015-06-12T08:55:00Z,2015-06-12,2015,6,163,EEB-01 6/12/2015,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,31,20.7000007629395,12.1000003814697,OVERCAST,NA,NO RAIN,NA,CALM,NA
EEB-01,2015-06-15T08:40:00Z,2015-06-15,2015,6,166,EEB-01 6/15/2015,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.200000002980232,32,14,12.1999998092651,RAIN,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2015-06-17T08:35:00Z,2015-06-17,2015,6,168,EEB-01 6/17/2015,NOT APPLICABLE,10,10,NA,10,NA,NA,0.300000011920929,27,16.2000007629395,13.6999998092651,CLEAR,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2015-06-19T09:20:00Z,2015-06-19,2015,6,170,EEB-01 6/19/2015,NOT APPLICABLE,10,10,NA,10,NA,NA,0.109999999403954,25,19.2999992370605,15.3000001907349,OVERCAST,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2015-06-22T09:05:00Z,2015-06-22,2015,6,173,EEB-01 6/22/2015,NOT APPLICABLE,148,10,NA,148,NA,NA,1.24000000953674,25,17,15.1999998092651,OVERCAST,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2015-06-24T09:20:00Z,2015-06-24,2015,6,175,EEB-01 6/24/2015-RS,REANALYSIS,570,10,NA,570,NA,NA,0.699999988079071,20,19.5,17,CLEAR,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2015-06-26T11:30:00Z,2015-06-26,2015,6,177,EEB-01 6/26/2015-RS,REANALYSIS,10,10,NA,10,NA,NA,0.0500000007450581,17,18.5,17.1000003814697,PARTLY CLOUDY,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2015-06-29T11:10:00Z,2015-06-29,2015,6,180,EEB-01 6/29/2015,NOT APPLICABLE,30,10,NA,30,NA,NA,1.29999995231628,32,18.6000003814697,14.3999996185303,PARTLY CLOUDY,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2015-06-03T08:55:00Z,2015-06-03,2015,6,154,EEB-01 6/3/2015-RS,REANALYSIS,146,10,NA,146,NA,NA,1.36000001430511,26,11.1999998092651,12.1999998092651,PARTLY CLOUDY,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2015-06-05T08:30:00Z,2015-06-05,2015,6,156,EEB-01 6/5/2015-RS,REANALYSIS,10,10,NA,10,NA,NA,0,25,12.1000003814697,12.6999998092651,PARTLY CLOUDY,NA,NO RAIN,NA,CALM,NA
EEB-01,2015-06-08T08:45:00Z,2015-06-08,2015,6,159,EEB-01 6/8/2015,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.100000001490116,31,13.1000003814697,10.8999996185303,OVERCAST,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2015-07-01T08:20:00Z,2015-07-01,2015,7,182,EEB-01 7/1/2015,NOT APPLICABLE,63,10,NA,63,NA,NA,0,25,16.2000007629395,15.3999996185303,RAIN,NA,NO RAIN,NA,CALM,NA
EEB-01,2015-07-10T08:45:00Z,2015-07-10,2015,7,191,EEB-01 7/10/2015-RS,REANALYSIS,NA,10,U,10,TRUE,NA,0,31,21.5,14.1999998092651,PARTLY CLOUDY,NA,NO RAIN,NA,CALM,NA
EEB-01,2015-07-13T11:05:00Z,2015-07-13,2015,7,194,EEB-01 7/13/2015,NOT APPLICABLE,52,10,NA,52,NA,NA,0,30,21.5,16.2999992370605,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2015-07-15T10:30:00Z,2015-07-15,2015,7,196,EEB-01 7/15/2015,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.00999999977648258,25,20,15.1999998092651,PARTLY CLOUDY,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2015-07-20T08:55:00Z,2015-07-20,2015,7,201,EEB-01 7/20/2015,NOT APPLICABLE,30,10,NA,30,NA,NA,0.699999988079071,25,18.8999996185303,17.6000003814697,OVERCAST,NA,LIGHT RAIN,NA,NA,NA
EEB-01,2015-07-24T08:25:00Z,2015-07-24,2015,7,205,EEB-01 7/24/2015,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.100000001490116,27,19.6000003814697,16.5,CLEAR,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2015-07-27T09:10:00Z,2015-07-27,2015,7,208,EEB-01 7/27/2015,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.100000001490116,33,19,15.8000001907349,OVERCAST,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2015-07-29T08:50:00Z,2015-07-29,2015,7,210,EEB-01 7/29/2015,NOT APPLICABLE,20,10,NA,20,NA,NA,0.0199999995529652,30,22.2000007629395,17.7999992370605,CLEAR,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2015-07-03T08:35:00Z,2015-07-03,2015,7,184,EEB-01 7/3/2015,NOT APPLICABLE,10,10,NA,10,NA,NA,0.259999990463257,25,19.6000003814697,16.7000007629395,CLEAR,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2015-07-31T08:35:00Z,2015-07-31,2015,7,212,EEB-01 7/31/2015,NOT APPLICABLE,41,10,NA,41,NA,NA,0.150000005960464,30,24.7999992370605,17.5,CLEAR,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2015-07-06T08:15:00Z,2015-07-06,2015,7,187,EEB-01 7/6/2015,NOT APPLICABLE,10,10,NA,10,NA,NA,0,30,20.7999992370605,15.1000003814697,PARTLY CLOUDY,NA,NO RAIN,NA,CALM,NA
EEB-01,2015-07-08T08:40:00Z,2015-07-08,2015,7,189,EEB-01 7/8/2015,NOT APPLICABLE,187,10,NA,187,NA,NA,0.0399999991059303,30,21.6000003814697,13.8000001907349,OVERCAST,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2015-08-10T08:45:00Z,2015-08-10,2015,8,222,EEB-01 8/10/2015,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,33,18.2999992370605,16.3999996185303,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2015-08-12T08:50:00Z,2015-08-12,2015,8,224,EEB-01 8/12/2015,NOT APPLICABLE,31,10,NA,31,NA,NA,0.899999976158142,33,19.2000007629395,15.8999996185303,OVERCAST,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2015-08-14T09:00:00Z,2015-08-14,2015,8,226,EEB-01 8/14/2015,NOT APPLICABLE,10,10,NA,10,NA,NA,0,31,21.7999992370605,16.7999992370605,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2015-08-17T08:55:00Z,2015-08-17,2015,8,229,EEB-01 8/17/2015,NOT APPLICABLE,10,10,NA,10,NA,NA,0.100000001490116,34,24.5,20.2000007629395,CLEAR,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2015-08-19T08:40:00Z,2015-08-19,2015,8,231,EEB-01 8/19/2015,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,28,23,19.1000003814697,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2015-08-21T11:25:00Z,2015-08-21,2015,8,233,EEB-01 8/21/2015,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.310000002384186,25,20.7999992370605,19.2000007629395,RAIN,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2015-08-24T07:30:00Z,2015-08-24,2015,8,236,EEB-01 8/24/2015,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.349999994039536,29,19.1000003814697,18.1000003814697,OVERCAST,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2015-08-26T08:45:00Z,2015-08-26,2015,8,238,EEB-01 8/26/2015,NOT APPLICABLE,41,10,NA,41,NA,NA,0.200000002980232,30,23,17.2999992370605,OVERCAST,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2015-08-28T08:40:00Z,2015-08-28,2015,8,240,EEB-01 8/28/2015,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,34,21,17.7999992370605,CLEAR,NA,NO RAIN,NA,NA,NA
EEB-01,2015-08-03T09:35:00Z,2015-08-03,2015,8,215,EEB-01 8/3/2015,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,30,23.1000003814697,20,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2015-08-31T08:30:00Z,2015-08-31,2015,8,243,EEB-01 8/31/2015,NOT APPLICABLE,50,10,NA,50,NA,NA,0,29,22.6000003814697,18.3999996185303,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2015-08-05T10:05:00Z,2015-08-05,2015,8,217,EEB-01 8/5/2015,NOT APPLICABLE,108,10,NA,108,NA,NA,0.300000011920929,28,23.1000003814697,18.1000003814697,CLEAR,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2015-08-07T08:40:00Z,2015-08-07,2015,8,219,EEB-01 8/7/2015-RS,REANALYSIS,NA,10,U,10,TRUE,NA,0,30,20.7000007629395,15.6999998092651,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2015-09-02T07:30:00Z,2015-09-02,2015,9,245,EEB-01 9/2/2015,NOT APPLICABLE,10,10,NA,10,NA,NA,0,30,18,16,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2015-09-04T08:00:00Z,2015-09-04,2015,9,247,EEB-01 9/4/2015,NOT APPLICABLE,10,10,NA,10,NA,NA,0.0199999995529652,26,16.5,16.2999992370605,CLEAR,NA,LIGHT RAIN,NA,ROUGH,NA
EEB-01,2016-05-31T10:45:00Z,2016-05-31,2016,5,152,EEB-01 5/31/2016,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.09,32,27.5,13.1,PARTLY CLOUDY,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2016-06-14T09:10:00Z,2016-06-14,2016,6,166,EEB-01 6/14/2016,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.01,32,17.1,13,OVERCAST,NA,MEDIUM RAIN,NA,ROUGH,NA
EEB-01,2016-06-02T09:00:00Z,2016-06-02,2016,6,154,EEB-01 6/2/2016,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,33,16.1,13.7,PARTLY CLOUDY,NA,NO RAIN,NA,ROUGH,NA
EEB-01,2016-06-21T09:10:00Z,2016-06-21,2016,6,173,EEB-01 6/21/2016,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,31,27.2,13.8,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2016-06-23T09:25:00Z,2016-06-23,2016,6,175,EEB-01 6/23/2016,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.1,27,22.3,16.3,PARTLY CLOUDY,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2016-06-28T10:49:00Z,2016-06-28,2016,6,180,EEB-01 6/28/2016,NOT APPLICABLE,10,10,NA,10,NA,NA,0.31,28,20.5,19.2,OVERCAST,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2016-06-30T08:45:00Z,2016-06-30,2016,6,182,EEB-01 6/30/2016,NOT APPLICABLE,NA,10,U,10,TRUE,NA,1.49,35,22.4,14.5,CLEAR,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2016-06-07T09:00:00Z,2016-06-07,2016,6,159,EEB-01 6/7/2016,NOT APPLICABLE,959,10,NA,959,NA,NA,2.15,22,17.8,13.5,RAIN,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2016-06-09T08:50:00Z,2016-06-09,2016,6,161,EEB-01 6/9/2016,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.19,32,16,13.7,PARTLY CLOUDY,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2016-07-12T08:55:00Z,2016-07-12,2016,7,194,EEB-01 7/12/2016,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,34,24,15.8,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2016-07-14T07:40:00Z,2016-07-14,2016,7,196,EEB-01 7/14/2016,NOT APPLICABLE,31,10,NA,31,NA,NA,0,33,24,16.6,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2016-07-19T09:10:00Z,2016-07-19,2016,7,201,EEB-01 7/19/2016,NOT APPLICABLE,20,10,NA,20,NA,NA,0.13,32,25.6,17.1,PARTLY CLOUDY,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2016-07-21T06:30:00Z,2016-07-21,2016,7,203,EEB-01 7/21/2016,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,33,NA,NA,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2016-07-26T10:20:00Z,2016-07-26,2016,7,208,EEB-01 7/26/2016,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.37,30,31.5,18.1,CLEAR,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2016-07-28T07:40:00Z,2016-07-28,2016,7,210,EEB-01 7/28/2016,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,33,19.4,16.5,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2016-07-07T09:30:00Z,2016-07-07,2016,7,189,EEB-01 7/7/2016,NOT APPLICABLE,20,10,NA,20,NA,NA,0,28,15.9,16.2,PARTLY CLOUDY,NA,NO RAIN,NA,CALM,NA
EEB-01,2016-08-11T08:45:00Z,2016-08-11,2016,8,224,EEB-01 8/11/2016,NOT APPLICABLE,200,10,NA,200,NA,NA,0.1,31,20.8,16.8,OVERCAST,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2016-08-16T09:00:00Z,2016-08-16,2016,8,229,EEB-01 8/16/2016,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.18,32,22.4,17.2,PARTLY CLOUDY,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2016-08-18T06:30:00Z,2016-08-18,2016,8,231,EEB-01 8/18/2016,NOT APPLICABLE,10,10,NA,10,NA,NA,0.45,30,20.4,17.8,PARTLY CLOUDY,NA,HEAVY RAIN,NA,CALM,NA
EEB-01,2016-08-02T08:20:00Z,2016-08-02,2016,8,215,EEB-01 8/2/2016,NOT APPLICABLE,10,10,NA,10,NA,NA,0.1,30,23.3,16.9,PARTLY CLOUDY,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2016-08-23T09:25:00Z,2016-08-23,2016,8,236,EEB-01 8/23/2016,NOT APPLICABLE,10,10,NA,10,NA,NA,0.67,34,21.9,17.1,CLEAR,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2016-08-25T07:45:00Z,2016-08-25,2016,8,238,EEB-01 8/25/2016,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,33,22.3,17.3,PARTLY CLOUDY,NA,NO RAIN,NA,CALM,NA
EEB-01,2016-08-04T11:00:00Z,2016-08-04,2016,8,217,EEB-01 8/4/2016,NOT APPLICABLE,10,10,NA,10,NA,NA,0,33,23.5,17.1,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2016-08-09T08:50:00Z,2016-08-09,2016,8,222,EEB-01 8/9/2016,NOT APPLICABLE,10,10,NA,10,NA,NA,0,33,24.3,17.1,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2016-09-01T09:00:00Z,2016-09-01,2016,9,245,EEB-01 9/1/2016,NOT APPLICABLE,10,10,NA,10,NA,NA,0,34,17.2,20.8,PARTLY CLOUDY,NA,NO RAIN,NA,CALM,NA
EEB-01,2016-09-06T09:00:00Z,2016-09-06,2016,9,250,EEB-01 9/6/2016,NOT APPLICABLE,10,10,NA,10,NA,NA,0.01,33,19.2,17.3,PARTLY CLOUDY,NA,LIGHT RAIN,NA,ROUGH,NA
EEB-01,2017-06-13T11:20:00Z,2017-06-13,2017,6,164,EEB-01 6/13/2017,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,30,35,13.3,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2017-06-15T10:00:00Z,2017-06-15,2017,6,166,EEB-01 6/15/2017,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,24,19.2,15.7,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2017-06-20T10:42:00Z,2017-06-20,2017,6,171,EEB-01 6/20/2017,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.5,31,18,13.8,PARTLY CLOUDY,NA,MEDIUM RAIN,NA,CALM,NA
EEB-01,2017-06-22T09:15:00Z,2017-06-22,2017,6,173,EEB-01 6/22/2017,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,32,25,12.2,CLEAR,NA,NO RAIN,NA,CALM,NA
EEB-01,2017-06-27T11:50:00Z,2017-06-27,2017,6,178,EEB-01 6/27/2017,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0,33,22.6,13.1,PARTLY CLOUDY,NA,NO RAIN,NA,CALM,NA
EEB-01,2017-06-29T09:45:00Z,2017-06-29,2017,6,180,EEB-01 6/29/2017,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.26,NA,21.6,14.4,OVERCAST,NA,LIGHT RAIN,NA,CALM,NA
EEB-01,2017-06-06T08:40:00Z,2017-06-06,2017,6,157,EEB-01 6/6/2017,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.24,25,NA,NA,RAIN,NA,LIGHT RAIN,NA,ROUGH,NA
EEB-01,2017-06-08T11:00:00Z,2017-06-08,2017,6,159,EEB-01 6/8/2017,NOT APPLICABLE,NA,10,U,10,TRUE,NA,0.5,30,22.5,11.5,CLEAR,NA,MEDIUM RAIN,NA,CALM,NA
